Date,Open,High,Low,Close,Volume
2020-10-29,273.0,279.49,272.52,276.39,43246300.0
2020-10-30,274.34,275.24,267.07,269.38,65838300.0
2020-11-02,271.85,273.52,266.97,269.98,39987400.0
2020-11-03,271.96,276.82,270.84,274.65,43604100.0
2020-11-04,283.59,288.77,281.87,286.91,75728200.0
2020-11-05,293.53,295.39,292.0,294.39,52054200.0
2020-11-06,293.71,295.36,289.83,294.61,40959800.0
2020-11-09,297.65,299.14,288.12,288.59,86537100.0
2020-11-10,285.17,286.66,280.62,283.42,69024900.0
2020-11-11,286.03,290.25,283.38,289.76,36102900.0
2020-11-12,290.76,292.07,287.25,288.4,34414600.0
2020-11-13,290.17,291.57,287.87,290.93,24806900.0
2020-11-16,290.62,293.51,289.99,293.2,30168400.0
2020-11-17,293.4,293.74,291.61,292.27,21843500.0
2020-11-18,291.7,293.37,290.02,290.11,28069600.0
2020-11-19,289.54,292.7,288.85,292.38,22718400.0
2020-11-20,292.3,293.07,290.29,290.38,25907300.0
2020-11-23,291.41,292.75,288.07,290.39,26875600.0
2020-11-24,291.49,294.98,289.63,294.47,24516800.0
2020-11-25,295.57,296.94,294.59,296.28,23326800.0
2020-11-27,298.31,300.17,297.9,299.01,17163100.0
2020-11-30,299.34,299.97,294.78,299.62,27836200.0
2020-12-01,301.97,305.14,300.83,303.46,27521300.0
2020-12-02,302.25,304.2,300.35,303.85,23620000.0
2020-12-03,304.17,305.88,303.53,304.28,22828700.0
2020-12-04,304.33,305.67,303.63,305.52,19332100.0
2020-12-07,305.71,307.63,305.52,307.25,20851000.0
2020-12-08,306.76,308.6,304.95,308.29,18341500.0
2020-12-09,308.07,308.36,300.21,301.31,48839300.0
2020-12-10,299.21,303.68,298.09,302.52,27519500.0
2020-12-11,300.81,301.98,298.47,301.85,26760400.0
2020-12-14,303.08,306.05,303.01,304.04,28804800.0
2020-12-15,306.37,307.29,304.11,307.29,25709000.0
2020-12-16,307.7,309.79,306.62,308.98,25461900.0
2020-12-17,310.63,311.24,309.39,311.0,23730500.0
2020-12-18,311.66,311.98,307.61,310.06,41173400.0
2020-12-21,306.46,309.47,303.6,308.92,37095500.0
2020-12-22,309.85,310.71,306.85,309.76,26176300.0
2020-12-23,309.81,310.18,308.04,308.2,21201300.0
2020-12-24,308.47,310.02,308.39,309.56,16785000.0
2020-12-28,312.25,313.17,310.36,312.68,22497700.0
2020-12-29,314.05,314.69,312.03,312.96,25871900.0
2020-12-30,314.16,314.49,312.33,312.97,18138100.0
2020-12-31,312.87,314.24,311.76,313.74,21611400.0
2021-01-04,306.1856,306.3605,296.5368,300.5499,46626427.0
2021-01-05,299.5588,303.2998,299.5588,303.0277,30178082.0
2021-01-06,298.3053,303.0471,297.3142,298.83,54348846.0
2021-01-07,301.4924,306.8949,301.4633,306.0593,31280719.0
2021-01-08,308.3525,310.3444,306.1578,309.9946,34945507.0
2021-01-11,307.031,308.2067,304.8641,305.5152,33827030.0
2021-01-12,305.554,306.6423,302.3864,305.0293,30119738.0
2021-01-13,305.2917,307.8861,304.6893,307.0893,23565819.0
2021-01-14,307.5363,308.5371,304.9726,305.4472,24185053.0
2021-01-15,305.2334,306.1953,301.7839,303.0277,36142296.0
2021-01-19,305.35,307.9541,304.252,307.4488,25252180.0
2021-01-20,311.0732,315.5429,307.545,314.6004,31623621.0
2021-01-21,315.9413,317.8652,314.5615,317.117,26054809.0
2021-01-22,316.0773,317.2142,315.5137,316.2037,22239243.0
2021-01-25,319.5948,320.9649,312.3072,318.8174,40219681.0
2021-01-26,319.5365,320.4207,317.9526,319.2839,26241287.0
2021-01-27,317.0198,317.0296,308.3719,310.3833,56874667.0
2021-01-28,311.5882,317.1753,310.9663,312.2197,44084856.0
2021-01-29,310.529,311.6361,303.9022,305.6512,56869628.0
2021-02-01,309.1007,314.3769,307.0698,313.2886,36684972.0
2021-02-02,316.2619,319.5559,316.0968,318.3996,34919782.0
2021-02-03,320.479,320.8434,317.0781,317.1365,25548053.0
2021-02-04,318.5357,320.9746,317.2142,320.8871,23002362.0
2021-02-05,321.8394,322.9884,320.1972,321.9754,23394464.0
2021-02-08,323.6661,324.288,322.024,324.1325,21059228.0
2021-02-09,323.1997,325.3277,323.19,324.0645,18110310.0
2021-02-10,325.5026,325.9593,320.1681,323.326,28886821.0
2021-02-11,324.8613,325.5123,322.7139,325.1042,22688574.0
2021-02-12,324.2588,327.0864,323.2094,326.9212,20939850.0
2021-02-16,327.6792,328.612,324.871,326.037,27870023.0
2021-02-17,323.054,326.1507,320.8191,324.4726,32384581.0
2021-02-18,320.8774,324.4105,319.0603,323.054,33175783.0
2021-02-19,324.4046,324.5309,320.6248,321.645,40298929.0
2021-02-22,317.253,318.5162,313.104,313.308,48634297.0
2021-02-23,308.0221,314.0465,302.192,312.3752,100076209.0
2021-02-24,309.7128,315.2611,307.0115,314.9502,59902730.0
2021-02-25,312.2878,314.853,302.4252,303.9702,113393968.0
2021-02-26,306.9047,310.0723,302.0754,305.2431,107792650.0
2021-03-01,310.2278,314.7655,308.9306,314.4255,50597486.0
2021-03-02,315.0668,315.1445,309.1298,309.3824,49779848.0
2021-03-03,308.2844,309.227,300.3458,300.4041,88816419.0
2021-03-04,300.0349,303.2026,291.6104,295.4874,143186784.0
2021-03-05,298.111,300.8404,289.0258,299.9377,125065746.0
2021-03-08,299.3936,301.2786,291.0274,291.4453,90986552.0
2021-03-09,298.762,304.8447,298.2276,302.9402,82734268.0
2021-03-10,307.2059,307.5071,301.3855,302.0754,79036435.0
2021-03-11,306.8269,310.8011,305.933,309.0326,55043728.0
2021-03-12,304.971,309.2175,302.5719,306.5257,71335942.0
2021-03-15,306.8464,309.9655,305.1994,309.8002,44380015.0
2021-03-16,311.9963,315.0182,310.0626,311.5007,56526822.0
2021-03-17,308.4594,314.6781,306.7395,312.7833,80539714.0
2021-03-18,307.8958,308.8773,302.7459,303.2026,85359703.0
2021-03-19,303.0374,305.8164,300.8901,304.2714,80732676.0
2021-03-22,306.6696,312.0498,306.6696,309.9775,57759653.0
2021-03-23,311.0672,312.3903,307.8031,308.6252,54944060.0
2021-03-24,309.997,310.0359,303.2742,303.4201,66608406.0
2021-03-25,301.5697,304.4076,299.0614,302.8948,80921491.0
2021-03-26,302.6807,307.7593,301.2797,307.4382,65288548.0
2021-03-29,306.9031,308.4014,304.0039,307.3507,56128657.0
2021-03-30,305.3854,306.3778,303.0991,305.8038,45878637.0
2021-03-31,307.5939,312.0498,307.2534,310.4834,56565090.0
2021-04-01,314.3167,315.9122,314.0637,315.776,57236384.0
2021-04-05,318.2667,322.849,315.8417,322.0805,43346842.0
2021-04-06,321.7691,323.8122,321.0784,321.8567,34471170.0
2021-04-07,321.38,323.4717,320.446,322.635,32938749.0
2021-04-08,325.4954,326.1861,324.6975,326.0013,30774506.0
2021-04-09,324.6392,328.1806,323.8998,327.9763,37685865.0
2021-04-12,326.9353,327.9665,325.6608,327.5482,26552418.0
2021-04-13,329.0756,331.8387,328.8616,331.3717,31219880.0
2021-04-14,331.6149,331.7414,326.5753,327.3925,43749668.0
2021-04-15,330.2723,332.7435,327.1058,332.3543,37354903.0
2021-04-16,332.8797,332.9576,330.8658,332.7435,41998003.0
2021-04-19,331.1674,332.3251,327.7735,329.6983,35494805.0
2021-04-20,329.0368,330.321,325.3218,327.2952,39142334.0
2021-04-21,326.011,330.2821,324.9213,330.0972,37617208.0
2021-04-22,329.7081,330.6907,324.9603,326.118,47215366.0
2021-04-23,326.7504,331.5342,326.7504,330.2237,37429010.0
2021-04-26,330.4669,332.656,329.7178,332.3738,31669972.0
2021-04-27,332.6657,332.8797,329.9805,330.9339,34111317.0
2021-04-28,330.6031,331.6149,329.1633,329.8151,34551749.0
2021-04-29,333.0938,333.5121,327.772,331.002,38758943.0
2021-04-30,328.5503,331.0409,327.9179,328.8324,39328989.0
2021-05-03,330.0388,330.788,326.6337,327.0812,30557633.0
2021-05-04,324.5224,324.8435,317.3716,321.1951,66961166.0
2021-05-05,323.2479,324.1138,319.3369,320.1152,47506449.0
2021-05-06,319.8525,322.6837,317.6051,322.528,48117917.0
2021-05-07,325.3105,327.5287,322.7045,325.1451,54809423.0
2021-05-10,323.7636,323.9387,316.7295,316.9338,62390830.0
2021-05-11,311.038,317.2937,310.3764,316.496,73967692.0
2021-05-12,311.5536,313.8789,307.4382,308.3041,93703633.0
2021-05-13,311.252,313.6648,308.3139,310.6877,71823708.0
2021-05-14,313.8594,318.4613,313.3535,317.5467,45605655.0
2021-05-17,315.8344,317.5293,312.7406,315.6204,40491995.0
2021-05-18,316.5738,317.7997,313.2173,313.4897,37545671.0
2021-05-19,308.0804,314.1513,307.7301,313.8497,68166001.0
2021-05-20,315.3382,320.7767,315.1145,319.9206,47760123.0
2021-05-21,321.4772,321.8956,317.79,318.1499,51732042.0
2021-05-24,320.446,324.6295,318.046,323.5009,33380111.0
2021-05-25,325.0187,325.7386,322.7664,323.9484,32151423.0
2021-05-26,324.6198,325.544,323.929,325.077,26153509.0
2021-05-27,324.6295,325.4759,323.6566,323.8609,28709562.0
2021-05-28,325.0673,326.4779,324.5614,324.8824,30760843.0
2021-06-01,326.2153,326.6872,322.4501,323.8025,32012764.0
2021-06-02,324.2209,325.2813,322.708,324.4349,22661906.0
2021-06-03,321.594,322.8685,319.3855,321.0589,38089814.0
2021-06-04,322.8588,326.953,322.7907,326.5072,39815261.0
2021-06-07,325.9721,327.5385,325.2813,327.4801,33519998.0
2021-06-08,329.2216,330.0972,325.9526,327.6358,28042588.0
2021-06-09,329.0076,329.7859,327.5297,327.7136,22083637.0
2021-06-10,328.0541,331.2355,327.6066,331.1285,34640557.0
2021-06-11,331.1382,332.0041,330.4864,331.9944,21813826.0
2021-06-14,332.4224,335.1855,331.2355,335.1758,28602665.0
2021-06-15,334.8255,335.1369,332.2668,332.9867,36965250.0
2021-06-16,333.4537,334.5239,328.3071,331.7706,56942309.0
2021-06-17,330.7588,336.9951,330.7102,335.9833,61385900.0
2021-06-18,334.3196,335.4659,332.5975,333.3467,56958031.0
2021-06-21,333.5386,335.7399,331.3178,335.4185,33872107.0
2021-06-22,335.2139,338.9932,334.912,338.5451,29713122.0
2021-06-23,338.4867,339.8601,337.8731,338.7107,27913183.0
2021-06-24,340.6491,342.3341,340.1036,340.8049,33450155.0
2021-06-25,341.3698,341.6134,339.7821,340.3861,29447413.0
2021-06-28,341.6718,344.6621,341.6134,344.5257,40173428.0
2021-06-29,344.3504,345.8016,343.5127,345.7725,30210429.0
2021-06-30,345.6166,346.0062,344.6426,345.227,33596248.0
2021-07-01,344.8764,345.8699,343.5224,345.3634,30070701.0
2021-07-02,347.2627,349.6491,347.029,349.3277,33599636.0
2021-07-06,349.9316,351.1199,347.2335,350.8374,39877754.0
2021-07-07,353.0388,353.3407,349.6199,351.5777,36205295.0
2021-07-08,346.503,350.3115,345.2173,349.4543,52246615.0
2021-07-09,348.8699,352.1134,348.2855,351.6362,36122438.0
2021-07-12,353.0388,353.4674,351.4608,353.0096,26403170.0
2021-07-13,352.6297,355.9755,352.1524,353.0096,40781920.0
2021-07-14,355.3569,355.9998,352.8147,353.6427,36278284.0
2021-07-15,353.555,353.7596,349.1524,351.1589,54814795.0
2021-07-16,352.016,352.9998,347.964,348.3147,48521799.0
2021-07-19,344.8569,345.9575,342.8991,345.4608,66121485.0
2021-07-20,346.3959,350.9251,344.6134,349.4738,43308225.0
2021-07-21,349.0452,352.1719,348.8212,352.1719,31066457.0
2021-07-22,352.3764,354.5096,352.3764,354.4998,31058660.0
2021-07-23,355.8245,358.9171,354.4664,358.6395,32812699.0
2021-07-26,357.9479,359.3116,357.082,358.9219,29196198.0
2021-07-27,358.6589,358.6589,350.8082,354.9674,59477459.0
2021-07-28,356.107,357.9089,353.8082,356.331,43187488.0
2021-07-29,355.7661,358.1324,355.7661,356.9641,26356872.0
2021-07-30,353.029,355.6882,352.9998,355.1037,37457201.0
2021-08-02,356.7693,357.3537,354.4219,355.1329,28062667.0
2021-08-03,355.7953,357.4024,352.6004,357.2856,36506404.0
2021-08-04,357.2466,358.7564,356.1362,357.8018,30391329.0
2021-08-05,358.62,360.3051,357.9089,360.0713,22015548.0
2021-08-06,358.805,359.7791,357.3781,358.4934,34220655.0
2021-08-09,358.9512,359.6817,357.8505,359.1557,26652242.0
2021-08-10,359.6719,359.9642,356.1264,357.3148,36067206.0
2021-08-11,358.581,359.0778,355.3667,356.7011,35162824.0
2021-08-12,356.1947,358.3472,354.8359,357.9869,26696999.0
2021-08-13,358.3375,359.5745,357.8408,359.2434,19851555.0
2021-08-16,358.1232,359.4382,354.2563,359.3992,35978300.0
2021-08-17,356.6427,357.6167,353.7985,356.2336,45988005.0
2021-08-18,355.6979,357.1005,352.4689,352.805,39569342.0
2021-08-19,350.8667,356.1849,350.6134,354.5096,49792173.0
2021-08-20,355.581,358.581,355.2693,358.1817,40538605.0
2021-08-23,359.2239,364.2255,359.2142,363.5389,34941985.0
2021-08-24,364.133,365.2532,363.6655,364.6492,22312254.0
2021-08-25,364.9025,365.6428,364.1477,365.0681,20986731.0
2021-08-26,364.211,364.8928,362.3116,362.7499,29909928.0
2021-08-27,363.383,366.7824,362.896,366.2759,27827250.0
2021-08-30,367.0649,370.8733,367.0454,370.3863,28023242.0
2021-08-31,370.6298,370.697,368.5357,370.0844,30417915.0
2021-09-01,371.1461,372.7727,370.4935,370.698,28888405.0
2021-09-02,372.0519,372.3831,369.3051,370.5227,26183366.0
2021-09-03,369.3733,372.0617,369.3541,371.6623,25281347.0
2021-09-07,371.7695,372.8389,370.6086,372.1883,24609191.0
2021-09-08,372.013,372.013,368.6233,370.8928,33827452.0
2021-09-09,371.1169,372.2272,369.3733,369.6168,30182613.0
2021-09-10,371.3312,372.0519,366.4756,366.8116,41322359.0
2021-09-13,369.1493,369.5779,364.5032,366.5584,50041037.0
2021-09-14,368.0486,368.7792,364.5616,365.5162,42941599.0
2021-09-15,365.974,368.5844,363.6752,368.2337,35006771.0
2021-09-16,366.8993,369.0616,364.9658,368.487,36131162.0
2021-09-17,368.0097,368.0584,363.0811,364.1233,62535979.0
2021-09-20,358.3155,360.0609,351.948,356.5993,78147967.0
2021-09-21,358.4325,359.6319,355.9069,357.0381,42997420.0
2021-09-22,357.9547,361.8356,356.8513,360.373,48171689.0
2021-09-23,361.5334,364.7317,360.8888,363.6981,45791560.0
2021-09-24,361.4261,364.4587,361.0556,364.0394,36976998.0
2021-09-27,360.9873,362.0127,358.5788,361.1336,44444017.0
2021-09-28,356.5701,361.0868,350.4073,350.9143,100195047.0
2021-09-29,352.182,354.3273,349.7101,350.3391,59558754.0
2021-09-30,351.987,353.6544,348.2133,349.0519,62951080.0
2021-10-01,349.676,352.26,345.561,351.2167,57814138.0
2021-10-04,349.5979,349.9295,341.602,343.8448,78725134.0
2021-10-05,344.9077,350.7388,344.6834,348.4863,48438329.0
2021-10-06,345.2684,350.9924,344.3616,350.7194,58256247.0
2021-10-07,353.7714,356.5896,353.2352,353.9372,40416906.0
2021-10-08,355.0196,355.2503,351.6359,352.1723,42889635.0
2021-10-11,350.6316,354.1615,349.3834,349.4712,35736429.0
2021-10-12,350.9241,351.3629,347.6087,348.2523,45025600.0
2021-10-13,350.5633,351.714,348.5351,351.0411,41144618.0
2021-10-14,354.6393,357.7207,353.9762,357.5061,44542271.0
2021-10-15,358.725,359.8757,357.6914,359.7586,41451353.0
2021-10-18,358.4617,363.5909,357.8572,363.3763,35394314.0
2021-10-19,364.449,366.1749,363.4225,366.1261,29833328.0
2021-10-20,366.5845,367.1939,364.1662,365.6484,32191401.0
2021-10-21,364.8488,368.0764,364.5465,367.8814,26119190.0
2021-10-22,366.6235,367.5888,363.1179,364.7903,37201582.0
2021-10-25,366.2139,369.4415,364.2637,368.5249,33429726.0
2021-10-26,370.7677,373.186,368.5006,369.6853,48395560.0
2021-10-27,370.1339,373.615,369.8706,370.5434,46928245.0
2021-10-28,372.4449,374.9119,371.6697,374.6584,38976973.0
2021-10-29,371.577,376.6671,371.226,376.5014,38262279.0
2021-11-01,376.9402,377.9153,374.8534,377.7885,31550456.0
2021-11-02,377.1742,379.846,377.1254,379.3682,25776670.0
2021-11-03,379.8558,383.8147,378.8124,383.3954,34610203.0
2021-11-04,384.6631,389.2656,384.117,388.31,41292903.0
2021-11-05,390.0847,391.0111,387.2764,388.6806,44490986.0
2021-11-08,388.6513,389.6752,387.5104,388.154,30002841.0
2021-11-09,389.2266,389.6264,384.117,385.4822,51779261.0
2021-11-10,382.7031,385.5212,377.886,379.8168,56339340.0
2021-11-11,382.8006,382.9761,380.5286,380.8699,33065763.0
2021-11-12,382.0205,385.4139,380.4213,384.8776,35616854.0
2021-11-15,386.0575,386.3793,382.3374,384.7898,34577282.0
2021-11-16,384.0585,388.0272,383.8635,387.5299,28584240.0
2021-11-17,387.8517,389.7723,386.7693,387.7347,29435727.0
2021-11-18,389.7824,392.2592,387.5592,391.7521,46888356.0
2021-11-19,393.3903,395.2138,392.5615,393.9364,46345029.0
2021-11-22,395.4771,398.539,389.2559,389.3631,63290328.0
2021-11-23,388.2027,390.27,383.1419,387.5884,71887684.0
2021-11-24,385.1019,389.1193,382.7713,388.8366,48152611.0
2021-11-26,386.2525,387.6469,380.0703,381.4647,52848477.0
2021-11-29,386.038,390.7576,385.3067,389.7434,55836638.0
2021-11-30,388.8561,391.2061,382.001,384.0195,83408276.0
2021-12-01,388.3685,390.5138,377.0182,377.4862,80379510.0
2021-12-02,376.1991,381.9913,374.7754,380.2068,86570985.0
2021-12-03,381.572,382.5763,369.4708,373.5955,108037711.0
2021-12-06,374.0831,377.9543,369.8608,376.5891,69313730.0
2021-12-07,383.2492,388.544,383.2102,387.9297,57434501.0
2021-12-08,388.2612,389.8702,386.3598,389.6654,40204518.0
2021-12-09,388.4368,390.2407,383.7366,383.9317,51249077.0
2021-12-10,386.7498,388.3685,383.5709,388.1052,53886718.0
2021-12-13,388.0955,388.4124,382.1278,382.4983,51446696.0
2021-12-14,377.6618,380.3823,374.0831,378.5394,77118240.0
2021-12-15,378.2858,387.5297,374.3269,387.1691,75742920.0
2021-12-16,388.1345,388.5587,375.6238,377.2132,84699097.0
2021-12-17,373.7905,379.5047,372.2694,375.3312,83726399.0
2021-12-20,370.5969,372.4812,368.5465,371.6904,66918775.0
2021-12-21,374.971,380.3214,371.2129,380.009,50083381.0
2021-12-22,379.7161,384.842,379.0522,384.6369,37939092.0
2021-12-23,384.9884,389.0061,384.8225,387.5367,30312086.0
2021-12-27,388.8353,393.9416,388.8054,393.9416,33615379.0
2021-12-28,394.8399,395.0156,391.2371,392.1158,33915470.0
2021-12-29,392.2525,393.5218,389.6749,392.0572,33029222.0
2021-12-30,391.8425,394.0294,390.2998,390.8856,24427473.0
2021-12-31,390.212,391.5778,387.9468,388.4447,35594258.0
2022-01-03,389.6163,392.438,387.4977,392.1842,41558243.0
2022-01-04,392.7309,392.77,383.9906,387.0974,59432182.0
2022-01-05,385.4082,386.5311,374.9514,375.2053,77573663.0
2022-01-06,373.3795,378.1929,371.1436,374.9417,72528894.0
2022-01-07,374.9514,376.6405,369.103,370.88,74411407.0
2022-01-10,365.9592,371.6416,360.5794,371.1241,93992500.0
2022-01-11,370.387,376.865,368.3007,376.6991,69949322.0
2022-01-12,379.2767,380.9756,375.9083,378.1929,55897743.0
2022-01-13,379.5794,380.2628,367.7947,368.732,79882348.0
2022-01-14,366.2033,371.3584,365.9982,371.0265,82061144.0
2022-01-18,365.1976,367.3261,361.0289,361.7901,77647810.0
2022-01-19,363.3523,365.8322,357.5527,357.8163,83771789.0
2022-01-20,361.0481,365.0316,352.6319,353.1689,90756079.0
2022-01-21,350.9721,353.618,343.0928,343.376,146860699.0
2022-01-24,337.7228,345.6118,326.2506,344.9479,204277255.0
2022-01-25,338.4747,342.7311,333.6026,336.9515,127410411.0
2022-01-26,344.5671,348.4433,332.7239,336.4243,150108098.0
2022-01-27,341.1401,342.9659,332.0111,333.0363,97561999.0
2022-01-28,334.9207,343.6982,329.9608,343.4833,110786944.0
2022-01-31,344.8503,355.0532,343.21,354.4674,96610188.0
2022-02-01,355.8148,357.5332,350.6499,356.879,76235223.0
2022-02-02,361.0188,361.3508,355.6732,359.7788,80684505.0
2022-02-03,350.0543,353.3739,344.1278,345.192,97694217.0
2022-02-04,345.7095,352.8564,343.6493,349.5466,88408288.0
2022-02-07,350.1421,352.5147,345.4751,346.7346,59607139.0
2022-02-08,345.5923,351.7238,344.4597,350.6303,66287965.0
2022-02-09,355.1606,358.1385,353.5594,358.0604,57116658.0
2022-02-10,351.0209,357.8246,348.1113,349.9566,115191567.0
2022-02-11,349.9566,351.5579,337.6252,338.8554,104028362.0
2022-02-14,338.2989,342.6828,335.7604,339.2753,82197559.0
2022-02-15,344.5671,347.9453,343.5029,347.711,56731957.0
2022-02-16,345.4556,348.6479,342.4191,347.6232,60374251.0
2022-02-17,344.4011,345.1041,336.8636,337.2835,63297667.0
2022-02-18,338.2208,338.6113,331.1227,333.4366,81938557.0
2022-02-22,330.488,335.9068,326.4459,330.0877,88048591.0
2022-02-23,333.2511,334.0937,321.32,321.6325,88302776.0
2022-02-24,311.3025,332.9777,310.7363,332.4407,133776513.0
2022-02-25,333.2413,337.8009,329.414,337.5959,80750979.0
2022-02-28,334.413,340.3004,333.2511,338.6015,79392369.0
2022-03-01,337.5764,339.8493,330.8883,333.4171,69039093.0
2022-03-02,334.9695,340.3493,332.1966,339.0116,72318640.0
2022-03-03,341.6576,341.765,332.3041,334.1689,72810549.0
2022-03-04,331.8061,333.2413,327.0024,329.3261,78874309.0
2022-03-07,329.3164,330.4783,316.9752,317.1802,92111338.0
2022-03-08,316.3894,325.3328,312.3765,315.7059,118966309.0
2022-03-09,323.9074,328.4279,321.3102,327.0708,66290411.0
2022-03-10,322.9993,324.6494,318.9865,323.4387,71042155.0
2022-03-11,326.4166,326.729,316.2429,316.7311,67933964.0
2022-03-14,315.4911,318.8693,309.9454,310.6484,81734830.0
2022-03-15,313.2943,321.1736,311.6833,320.3924,78322473.0
2022-03-16,324.3174,332.3919,320.6375,332.2748,107791088.0
2022-03-17,330.3709,336.3559,329.0729,336.2973,69451769.0
2022-03-18,334.6375,343.4736,333.4757,343.1807,87515181.0
2022-03-21,342.3439,344.5728,337.8227,342.2266,75492534.0
2022-03-22,342.7251,349.8223,342.3439,348.9523,64799548.0
2022-03-23,346.0684,349.6365,343.8787,343.9373,72235889.0
2022-03-24,345.8631,351.6308,343.7065,351.5819,54784180.0
2022-03-25,351.5232,352.579,346.9813,351.2886,58905544.0
2022-03-28,351.2789,356.8217,350.0374,356.7239,58138019.0
2022-03-29,360.6244,363.4887,357.8481,362.863,69635035.0
2022-03-30,360.9861,362.6578,357.3691,358.855,70335544.0
2022-03-31,359.0016,359.3536,353.5664,354.4071,68549173.0
2022-04-01,354.671,355.453,350.5457,353.7326,55778990.0
2022-04-04,354.5733,361.0252,354.3093,361.0154,47004562.0
2022-04-05,359.5589,360.2725,351.8556,352.9994,64178321.0
2022-04-06,347.6716,348.7763,342.6958,345.3352,92144099.0
2022-04-07,344.3381,348.3559,340.8678,346.1564,65240861.0
2022-04-08,344.4163,345.169,340.682,341.3175,63377752.0
2022-04-11,337.0748,337.9937,332.8957,333.2428,67624424.0
2022-04-12,338.0035,339.8902,330.4518,331.8351,74460578.0
2022-04-13,332.1772,339.636,331.4538,338.5803,62775960.0
2022-04-14,338.6683,339.1864,330.6229,330.8379,75206426.0
2022-04-18,329.7822,333.3894,328.2581,331.0921,59904346.0
2022-04-19,330.4469,339.069,329.4205,338.4923,57812517.0
2022-04-20,339.3037,339.7631,332.3336,333.5556,67003085.0
2022-04-21,337.4463,340.0662,325.7253,326.6539,77540492.0
2022-04-22,326.8103,328.0323,317.6701,318.1002,84456739.0
2022-04-25,316.4677,322.4993,315.1969,322.1864,104090910.0
2022-04-26,320.1238,320.3096,309.7469,310.0256,108247929.0
2022-04-27,310.1233,315.6368,307.9335,309.6541,113755989.0
2022-04-28,314.6299,322.4895,310.397,320.6517,101732079.0
2022-04-29,316.4384,319.8843,305.5874,306.2228,94088505.0
2022-05-02,305.8122,311.5701,302.6987,311.3355,118162449.0
2022-05-03,311.355,313.9652,308.8916,311.6679,79979691.0
2022-05-04,312.1469,322.8806,306.8494,322.206,118747289.0
2022-05-05,317.8754,317.9536,302.6742,305.9784,158155331.0
2022-05-06,303.9744,308.0215,298.2605,302.3125,142775737.0
2022-05-09,296.672,302.409,289.0861,290.484,115989291.0
2022-05-10,297.6789,298.9008,289.917,294.013,126972907.0
2022-05-11,291.745,297.2683,284.4231,285.2931,143546296.0
2022-05-12,281.0016,289.1154,278.5479,284.6186,123685449.0
2022-05-13,289.0861,296.2018,287.4853,295.1665,85605304.0
2022-05-16,293.4167,295.4794,290.4644,291.745,60548707.0
2022-05-17,297.6202,299.6829,293.8077,299.3016,64154395.0
2022-05-18,294.7755,295.4696,283.3478,284.6088,81300950.0
2022-05-19,282.8003,287.7859,281.1286,283.0838,81754717.0
2022-05-20,286.5542,287.2091,273.924,282.204,93869885.0
2022-05-23,283.25,287.2776,280.8452,286.8963,65109007.0
2022-05-24,281.6663,282.3799,275.9182,280.7963,75177572.0
2022-05-25,279.3006,286.8083,279.0953,284.7261,68685326.0
2022-05-26,283.9245,294.1694,283.641,292.6151,60826727.0
2022-05-27,295.7531,302.3125,295.6358,302.1659,68522685.0
2022-05-31,302.1366,304.3459,297.5029,301.3643,62367399.0
2022-06-01,303.5052,305.6363,296.9164,299.1354,66841067.0
2022-06-02,298.0112,307.5034,296.5939,307.3275,60651904.0
2022-06-03,302.0975,303.5052,298.0797,299.331,62312462.0
2022-06-06,303.7789,305.343,298.764,300.3281,52973356.0
2022-06-07,296.9946,303.7007,295.8983,302.9186,45930572.0
2022-06-08,302.117,304.7271,299.8882,300.7387,39221867.0
2022-06-09,299.0475,302.117,292.5173,292.6835,57183201.0
2022-06-10,287.0625,288.2551,281.9146,282.3604,87936078.0
2022-06-13,273.4743,276.0062,268.3714,269.2317,96609250.0
2022-06-14,271.4312,272.4088,267.2057,269.7205,66182170.0
2022-06-15,273.1517,280.3955,270.4047,276.4559,88026101.0
2022-06-16,269.4076,269.8671,263.2392,265.3019,83789970.0
2022-06-17,266.0741,270.9718,264.4435,268.5278,84601282.0
2022-06-21,273.0206,277.6239,272.9128,275.3027,52717245.0
2022-06-22,272.7953,279.3184,272.1978,274.9011,68888843.0
2022-06-23,277.3889,279.8473,274.5485,278.9952,58663570.0
2022-06-24,281.8258,288.9757,281.5908,288.5545,59648220.0
2022-06-27,289.916,290.484,285.3028,286.439,55287785.0
2022-06-28,286.9776,289.5732,277.526,277.7121,63165304.0
2022-06-29,277.575,279.4751,275.0676,277.9667,58505228.0
2022-06-30,274.9794,278.1079,270.1116,274.5191,80977932.0
2022-07-01,273.2164,276.7229,271.3359,276.3311,57864451.0
2022-07-05,272.5896,281.1793,271.0617,281.0618,63126707.0
2022-07-06,281.4438,284.9698,279.72,282.864,64520858.0
2022-07-07,283.6769,289.6222,283.6769,288.917,57808290.0
2022-07-08,286.0766,290.6506,285.1363,289.2794,61152320.0
2022-07-11,286.8601,287.0854,282.2176,283.099,56433855.0
2022-07-12,284.3527,286.2724,278.7601,280.3566,56967923.0
2022-07-13,274.8325,282.1294,274.2644,279.7787,75491055.0
2022-07-14,277.1734,281.6495,274.049,280.7778,65079440.0
2022-07-15,283.7749,285.9786,282.1588,285.8709,65157341.0
2022-07-18,288.6623,290.0727,282.2763,283.4516,60768553.0
2022-07-19,287.0854,292.4626,285.4791,292.1687,56330421.0
2022-07-20,292.5899,297.9866,291.8092,296.8015,69191561.0
2022-07-21,297.2618,301.1159,294.5977,301.0621,56204530.0
