Time,Open,High,Low,Latest,Volume
5/4/11,135.67,135.73,134.23,134.83,182821104
5/5/11,134.08,134.95,133.02,133.61,227065696
5/6/11,134.88,135.63,133.22,134.2,222951296
5/9/11,134.19,135.11,133.98,134.72,114140496
5/10/11,135.17,136.11,135,135.87,114907600
5/11/11,135.67,135.69,133.82,134.44,193748400
5/12/11,134.08,135.36,133.39,135.08,171648096
5/13/11,135.15,135.34,133.56,134.04,157499008
5/16/11,133.56,134.61,132.97,133.19,141770592
5/17/11,132.69,133.35,132.12,133.17,192969696
5/18/11,133.24,134.5,132.95,134.36,135228096
5/19/11,134.81,135.03,133.94,134.68,118748496
5/20/11,134.35,134.68,133.36,133.61,182638304
5/23/11,131.98,133.65,131.59,132.06,168800000
5/24/11,132.44,132.73,131.7,131.95,147262592
5/25/11,131.42,132.94,131.38,132.39,151102096
5/26/11,132.03,133.24,131.78,133,164984496
5/27/11,133.37,133.87,132.96,133.51,120921800
5/31/11,134.77,134.92,133.84,134.9,164727008
6/1/11,134.51,134.92,131.76,131.87,233094304
6/2/11,131.96,132.24,130.96,131.73,200466704
6/3/11,130.15,131.42,130.08,130.42,234690096
6/6/11,130.09,130.36,128.87,129.05,179983904
6/7/11,129.7,130.07,128.85,128.96,161805904
6/8/11,128.76,129.19,128.18,128.42,198696096
6/9/11,128.77,129.93,128.46,129.4,160964304
6/10/11,128.85,128.93,127.26,127.6,238629296
6/13/11,127.89,128.24,127.05,127.7,207599696
6/14/11,128.87,129.77,128.82,129.32,160570304
6/15/11,128.26,129.3,126.68,127.02,300957888
6/16/11,127.06,127.97,126.32,127.3,308038304
6/17/11,127.93,127.94,126.62,127.05,234996000
6/20/11,126.62,127.97,126.58,127.7,159478896
6/21/11,128.36,129.7,127.75,129.45,193157200
6/22/11,129.05,129.81,128.59,128.67,176886400
6/23/11,127.16,128.64,126.19,128.3,334286784
6/24/11,128.27,128.37,126.62,126.81,226129296
6/27/11,126.89,128.43,126.64,127.94,166907904
6/28/11,128.45,129.63,128.27,129.61,165556304
6/29/11,130.2,130.93,129.63,130.72,244295296
6/30/11,131.14,132.18,130.71,131.97,223496496
7/1/11,132.09,134.1,131.78,133.92,202385600
7/5/11,133.78,134.08,133.39,133.81,166126400
7/6/11,133.49,134.14,133.11,133.97,143332608
7/7/11,135.15,135.7,134.88,135.36,170464096
7/8/11,133.83,135.36,133.39,134.4,194171392
7/11/11,132.75,133.18,131.66,131.97,195918496
7/12/11,131.69,132.78,131.36,131.4,214675600
7/13/11,132.09,133.22,131.52,131.84,204062496
7/14/11,132.17,132.78,130.68,130.93,226111600
7/15/11,131.66,131.87,130.77,131.69,220124496
7/18/11,131.07,131.28,129.63,130.61,196872000
7/19/11,131.34,132.89,131.31,132.73,166554800
7/20/11,133.07,133.15,132.42,132.65,137145200
7/21/11,133.4,134.82,132.67,134.49,248931200
7/22/11,134.52,134.72,133.76,134.58,126019200
7/25/11,133.3,134.49,133.16,133.83,136653696
7/26/11,133.74,133.96,133.03,133.33,131278096
7/27/11,132.59,132.63,130.43,130.6,249019904
7/28/11,130.6,131.77,130.01,130.22,206938896
7/29/11,128.91,130.55,127.97,129.33,307042400
8/1/11,130.84,130.96,127.53,128.78,325790912
8/2/11,127.81,128.5,125.49,125.49,346653696
8/3/11,125.66,126.31,123.53,126.17,371029504
8/4/11,124.42,124.62,120.06,120.26,520721600
8/5/11,121.76,122.07,116.86,120.08,655561728
8/8/11,116.91,120.12,112.02,112.26,702264000
8/9/11,114.08,117.64,110.27,117.48,717828608
8/10/11,115.26,116.28,111.95,112.29,662607616
8/11/11,113.26,118.92,112.32,117.33,487979808
8/12/11,118.4,119.21,117.28,118.12,313731584
8/15/11,119.19,120.74,119,120.62,258810496
8/16/11,119.47,120.69,118.31,119.59,294095200
8/17/11,120.26,121.2,118.72,119.67,238200992
8/18/11,116.5,119.71,113.39,114.51,512956416
8/19/11,112.96,115.88,112.5,112.64,428321216
8/22/11,115.17,115.23,112.41,112.73,275090496
8/23/11,113.15,116.57,112.58,116.44,331136608
8/24/11,116.19,118.24,115.92,118.08,246869696
8/25/11,118.74,119.4,115.87,116.28,312365312
8/26/11,115.69,118.51,113.85,117.97,314495712
8/29/11,119.56,121.43,118.06,121.36,190977104
8/30/11,120.83,122.43,119.26,121.68,241315696
8/31/11,122.45,123.51,121.3,122.22,301828288
9/1/11,122.29,123.4,120.78,120.94,254585792
9/2/11,118.42,120.87,117.43,117.85,255517104
9/6/11,114.39,117.16,114.38,116.99,285142688
9/7/11,118.76,120.34,118.36,120.29,209803104
9/8/11,119.57,120.94,118.77,119.04,250568096
9/9/11,117.68,119.06,115.28,115.92,380195008
9/12/11,114.47,116.76,114.05,116.67,305793408
9/13/11,117.05,118.18,116.22,117.74,272514592
9/14/11,118.34,120.8,116.72,119.37,319389408
9/15/11,120.65,121.47,119.4,121.43,326777216
9/16/11,121.29,121.97,120.32,121.52,284528192
9/19/11,119.53,120.93,118.72,120.31,241516896
9/20/11,120.82,121.99,120.01,120.17,218932096
9/21/11,120.23,120.6,116.44,116.63,316251200
9/22/11,113.25,114.21,111.3,112.86,513920000
9/23/11,112.11,114.16,112.02,113.54,307242496
9/26/11,114.61,116.4,112.98,116.24,260673600
9/27/11,118.53,119.56,116.84,117.54,311753792
9/28/11,117.78,118.49,114.97,115.15,286696704
9/29/11,117.05,117.63,113.93,116.05,298108800
9/30/11,114.45,115.45,113.07,113.15,288685504
10/3/11,112.49,113.95,109.81,109.93,365136800
10/4/11,108.35,112.58,107.43,112.34,459177408
10/5/11,112.62,114.72,111.58,114.42,284108000
10/6/11,114.36,116.66,113.51,116.49,257800704
10/7/11,117.17,117.24,115.06,115.71,312657408
10/10/11,117.68,119.63,117.67,119.58,230666208
10/11/11,118.87,120.04,118.75,119.7,209087904
10/12/11,120.6,122.14,120.33,120.75,281544800
10/13/11,120.04,120.87,119.12,120.51,212538800
10/14/11,121.91,122.6,121.23,122.57,211397504
10/17/11,121.99,122.55,119.93,120.23,202311504
10/18/11,120.14,123.5,119.2,122.58,318857792
10/19/11,122.38,123.08,120.71,121.13,226601200
10/20/11,121.43,122.1,119.82,121.66,262075600
10/21/11,123.08,124.12,122.72,123.97,278999392
10/24/11,124.16,125.8,124.06,125.49,203215504
10/25/11,124.89,124.95,122.78,123.05,268596704
10/26/11,124.35,124.77,122.21,124.3,289053696
10/27/11,127.63,129.42,124.32,128.63,393288384
10/28/11,128,128.85,127.8,128.6,225906496
10/31/11,127.16,128.62,125.32,125.5,228146592
11/1/11,122,123.51,121.52,122,416565696
11/2/11,123.82,124.4,122.79,123.99,245529296
11/3/11,125.31,126.5,123.6,126.25,291174784
11/4/11,125.23,125.7,124.01,125.48,249401408
11/7/11,125.39,126.39,124.2,126.26,196617104
11/8/11,126.92,128.02,125.71,127.88,224426096
11/9/11,124.89,125.8,122.86,123.16,337981888
11/10/11,124.79,124.94,123.02,124.32,231866592
11/11/11,125.83,126.99,125.79,126.66,189924304
11/14/11,126.19,127.45,124.92,125.46,159258208
11/15/11,125.17,126.75,124.72,126.08,184709408
11/16/11,124.82,126.34,123.9,124.08,235782400
11/17/11,123.85,124.16,121.23,122.11,331219808
11/18/11,122.5,122.75,121.47,121.98,215580304
11/21/11,120.19,120.35,118.65,119.66,229611600
11/22/11,119.41,120.1,118.52,119.19,216494800
11/23/11,118.07,119.19,116.56,116.56,224531600
11/25/11,116.38,117.7,116.2,116.34,99556896
11/28/11,119.5,120.18,118.82,119.71,210686000
11/29/11,120.05,121,119.61,120.05,199241504
11/30/11,123.45,125.22,120,124.99,324439296
12/1/11,124.85,125.64,124.43,124.97,176954704
12/2/11,126.14,126.5,124.78,124.86,221109600
12/5/11,126.83,127.18,125.44,126.22,225263808
12/6/11,126.21,127.11,125.76,126.26,178842000
12/7/11,125.84,127.26,124.97,126.73,237802304
12/8/11,125.9,126.18,123.65,123.95,240862704
12/9/11,124.51,126.37,124.4,126.05,209111296
12/12/11,124.95,124.97,123.16,124.21,215826000
12/13/11,124.85,125.57,122.45,123.05,245159696
12/14/11,122.56,123.03,121.47,121.74,238618704
12/15/11,123.03,123.2,121.99,122.19,199109104
12/16/11,122.23,122.95,121.3,121.59,220481200
12/19/11,122.06,122.32,120.03,120.29,183902896
12/20/11,122.18,124.14,122.17,123.93,225418096
12/21/11,123.93,124.36,122.75,124.17,194230800
12/22/11,124.62,125.4,124.23,125.27,119465296
12/23/11,125.67,126.43,125.41,126.39,92187104
12/27/11,126.17,126.82,126.06,126.49,86075696
12/28/11,126.51,126.53,124.73,124.83,119107000
12/29/11,125.24,126.25,124.86,126.12,123507104
12/30/11,126.02,126.33,125.5,125.5,95598896
1/3/12,127.76,128.38,127.43,127.5,193697792
1/4/12,127.2,127.81,126.71,127.7,127186400
1/5/12,127.01,128.23,126.43,128.04,173894896
1/6/12,128.2,128.22,127.29,127.71,148049904
1/9/12,127.99,128.18,127.41,128.02,99530096
1/10/12,129.4,129.65,128.95,129.13,115281904
1/11/12,128.74,129.37,128.52,129.2,111540600
1/12/12,129.59,129.7,128.54,129.51,118983600
1/13/12,128.65,129.05,127.72,128.84,179836096
1/17/12,130.09,130.32,128.9,129.34,132209200
1/18/12,129.32,130.84,129.08,130.77,163395104
1/19/12,131.21,131.57,130.8,131.46,126328800
1/20/12,131.24,131.95,130.92,131.54,138230096
1/23/12,131.51,132.25,130.98,131.61,129295696
1/24/12,130.8,131.5,130.6,131.46,103083200
1/25/12,131.26,132.87,130.75,132.56,198613104
1/26/12,133.16,133.4,131.36,131.88,184880400
1/27/12,131.27,132.05,131.15,131.82,135259008
1/30/12,130.51,131.44,130.06,131.37,147311696
1/31/12,132.02,132.18,130.68,131.32,157213104
2/1/12,132.29,133.14,132.13,132.47,166234400
2/2/12,132.74,133.02,132.21,132.68,113090304
2/3/12,134,134.62,133.77,134.54,160598496
2/6/12,133.99,134.51,133.83,134.45,107694400
2/7/12,134.18,135.02,133.64,134.79,135528000
2/8/12,134.87,135.22,134.31,135.19,139361408
2/9/12,135.41,135.59,134.56,135.36,148601792
2/10/12,134.16,134.47,133.84,134.36,167907392
2/13/12,135.32,135.52,134.74,135.36,115841800
2/14/12,135.01,135.27,134.25,135.19,165996096
2/15/12,135.63,135.83,134.29,134.56,195195104
2/16/12,134.58,136.17,134.33,136.05,186567696
2/17/12,136.52,136.63,135.96,136.41,129869400
2/21/12,136.73,137.05,136.05,136.47,134042200
2/22/12,136.25,136.55,135.79,136.03,124455200
2/23/12,135.97,136.73,135.5,136.63,137704192
2/24/12,136.93,137.2,136.63,136.93,105539000
2/27/12,136.03,137.53,135.8,137.16,145728800
2/28/12,137.21,137.72,136.93,137.56,129355800
2/29/12,137.76,138.19,136.54,137.02,185934704
3/1/12,137.31,137.99,136.93,137.73,145026096
3/2/12,137.64,137.82,137,137.31,120638200
3/5/12,137.1,137.2,136.28,136.75,140764896
3/6/12,135.36,135.43,134.36,134.75,202129792
3/7/12,135.06,135.91,134.93,135.69,143626208
3/8/12,136.52,137.32,136.24,137.04,116968800
3/9/12,137.31,137.93,137.13,137.57,122836704
3/12/12,137.56,137.76,137.09,137.58,104003400
3/13/12,138.32,140.13,138.09,140.06,184090400
3/14/12,140.1,140.45,139.48,139.91,145163392
3/15/12,140.13,140.78,139.76,140.72,165118496
3/16/12,140.36,140.48,140,140.3,152893408
3/19/12,140.22,141.28,140.11,140.85,125291000
3/20/12,140.05,140.61,139.64,140.44,121729600
3/21/12,140.51,140.65,139.92,140.21,122388400
3/22/12,139.18,139.55,138.74,139.2,135216704
3/23/12,139.32,139.81,138.55,139.65,120520896
3/26/12,140.65,141.61,140.6,141.61,120163904
3/27/12,141.74,141.83,141.08,141.17,119868400
3/28/12,141.1,141.32,139.64,140.47,148562000
3/29/12,139.63,140.49,139.09,140.23,164963600
3/30/12,140.92,141.05,140.05,140.81,135486592
4/2/12,140.64,142.21,140.36,141.84,151740992
4/3/12,141.64,141.88,140.43,141.26,155806592
4/4/12,140.22,140.34,139.34,139.86,146895904
4/5/12,139.38,140.2,139.26,139.79,137439296
4/9/12,138.03,139.84,137.84,138.22,127555800
4/10/12,137.95,138.34,135.76,135.9,235360192
4/11/12,137.29,137.54,136.75,137,154132800
4/12/12,137.13,138.9,137.03,138.79,154321408
4/13/12,138.47,138.82,137.01,137.14,169246592
4/16/12,137.84,138.04,136.58,137.05,147825200
4/17/12,137.84,139.36,137.7,139.08,147877504
4/18/12,138.46,139.08,138.38,138.61,123884200
4/19/12,138.63,139.15,137.07,137.72,198666704
4/20/12,138.33,138.83,137.87,137.95,143199504
4/23/12,136.54,136.91,135.94,136.79,171844800
4/24/12,136.91,137.66,136.8,137.31,137484192
4/25/12,138.65,139.25,138.53,139.19,150254896
4/26/12,138.89,140.32,138.81,140.16,136292608
4/27/12,140.58,140.79,139.8,140.39,123982096
4/30/12,140.11,140.21,139.49,139.87,115092200
5/1/12,139.79,141.66,139.63,140.74,138837296
5/2/12,139.92,140.46,139.46,140.33,121080896
5/3/12,140.34,140.45,138.99,139.25,143762704
5/4/12,138.52,139.3,136.92,137,193931296
5/7/12,136.51,137.56,136.46,137.1,127765904
5/8/12,136.28,136.77,134.92,136.55,213383808
5/9/12,135.1,136.61,134.49,135.74,220778096
5/10/12,136.68,136.85,135.71,136.02,150600896
5/11/12,135.17,136.87,135.11,135.61,153032304
5/14/12,134.31,135.61,133.91,134.11,163909792
5/15/12,134.02,134.81,133.13,133.34,207629200
5/16/12,133.94,134.55,132.8,132.83,207265504
5/17/12,132.86,133.02,130.79,130.86,247992896
5/18/12,131.37,131.6,129.55,129.74,319631008
5/21/12,130.16,132.02,129.95,131.97,177860992
5/22/12,132.31,133.23,131.34,132.2,197531104
5/23/12,131.25,132.46,129.99,132.27,204958304
5/24/12,132.63,132.84,131.42,132.53,167357600
5/25/12,132.48,132.85,131.78,132.1,135465504
5/29/12,133.16,133.93,131.17,133.7,152883392
5/30/12,132.56,133.69,131.49,131.76,162370304
5/31/12,131.71,132.45,130.34,131.47,196186096
6/1/12,129.41,131.5,128.16,128.16,253244896
6/4/12,128.39,128.74,127.14,128.1,202548192
6/5/12,127.85,129.26,127.78,129.07,164149408
6/6/12,129.97,132.03,129.93,131.97,184029792
6/7/12,133.47,133.53,131.78,132.05,184651600
6/8/12,131.71,133.13,131.29,133.1,143811696
6/11/12,134.17,134.25,131.28,131.42,169756000
6/12/12,131.79,133.01,131.16,132.92,181931696
6/13/12,132.53,133.36,131.62,132.07,172223904
6/14/12,132.34,134,131.98,133.47,230616192
6/15/12,133.38,134.26,133.1,134.14,169444400
6/18/12,133.58,134.73,133.28,134.4,131365400
6/19/12,135.08,136.25,134.37,135.7,137382496
6/20/12,135.71,136.1,134.27,135.48,206466592
6/21/12,135.64,135.78,132.33,132.44,205272304
6/22/12,133.13,133.71,132.62,133.46,130029104
6/25/12,132.05,132.1,130.85,131.32,146375696
6/26/12,131.7,132.38,130.93,131.98,141633904
6/27/12,132.42,133.43,131.97,133.17,108087904
6/28/12,132.29,132.99,131.28,132.79,169242704
6/29/12,135.2,136.27,134.85,136.11,212251008
7/2/12,136.48,136.65,135.52,136.51,129524400
7/3/12,136.48,137.51,136.34,137.41,80450096
7/5/12,136.9,137.8,136.29,136.79,126177400
7/6/12,135.47,135.77,134.85,135.49,151192000
7/9/12,135.38,135.57,134.7,135.32,103780400
7/10/12,136.01,136.23,133.68,134.14,167884704
7/11/12,134.21,134.6,133.38,134.16,143235696
7/12/12,133.38,134.23,132.6,133.51,143583104
7/13/12,133.86,135.89,133.84,135.75,129644096
7/16/12,135.44,135.83,134.9,135.43,97525200
7/17/12,135.97,136.64,134.55,136.36,138860192
7/18/12,136.04,137.64,135.96,137.37,113349600
7/19/12,137.65,138.18,137.21,137.73,129847200
7/20/12,136.95,137.16,136.32,136.47,142904400
7/23/12,134.47,136.39,133.84,135.09,145210592
7/24/12,135.19,135.25,133.03,133.93,173301104
7/25/12,134.21,134.56,133.25,133.96,129122200
7/26/12,135.89,136.46,135.26,136.17,156526400
7/27/12,136.89,139.07,136.14,138.68,236768896
7/30/12,138.52,139.34,138.27,138.68,106781904
7/31/12,138.49,138.87,137.71,137.71,120575800
8/1/12,138.7,138.73,137.4,137.59,138293696
8/2/12,136.55,137.57,135.58,136.64,199556496
8/3/12,138.56,139.64,136.68,139.35,157824896
8/6/12,139.72,140.17,139.56,139.62,86327696
8/7/12,140.18,140.92,140.03,140.32,109545000
8/8/12,139.85,140.65,139.81,140.49,89754600
8/9/12,140.29,140.89,140.15,140.61,90291600
8/10/12,140.04,140.89,139.81,140.84,99792600
8/13/12,140.6,140.84,140.04,140.77,79426800
8/14/12,141.29,141.38,140.37,140.79,102379296
8/15/12,140.64,141.19,140.55,140.95,71085800
8/16/12,141.15,142.16,140.8,141.99,112014096
8/17/12,142.23,142.3,141.86,142.18,90813600
8/20/12,141.98,142.22,141.59,142.19,78255600
8/21/12,142.54,143.09,141.45,141.76,105581000
8/22/12,141.4,142.05,141.07,141.82,133243400
8/23/12,141.47,141.48,140.44,140.67,111466304
8/24/12,140.31,141.83,140.22,141.51,99481104
8/27/12,141.89,142.08,141.34,141.54,68785800
8/28/12,141.18,141.84,140.97,141.4,75689504
8/29/12,141.52,141.89,141.12,141.51,65421300
8/30/12,140.9,140.94,140.19,140.49,96589800
8/31/12,141.29,141.82,140.36,141.16,151970304
9/4/12,141.04,141.46,140.13,141.03,120226096
9/5/12,141.09,141.47,140.63,140.91,100660200
9/6/12,141.76,143.78,141.75,143.77,158272400
9/7/12,144.01,144.39,143.88,144.33,107272000
9/10/12,144.19,144.44,143.46,143.51,86458400
9/11/12,143.6,144.37,143.56,143.91,88759904
9/12/12,144.39,144.55,143.9,144.39,87640896
9/13/12,144.37,147.04,143.99,146.59,225470096
9/14/12,146.88,148.11,146.76,147.24,169776992
9/17/12,146.94,147.19,146.37,146.74,119427696
9/18/12,146.49,146.81,146.25,146.62,98326496
9/19/12,146.79,147.17,146.41,146.7,128318200
9/20/12,146.03,146.79,145.63,146.71,154009696
9/21/12,146.64,146.67,145.81,145.87,108737400
9/24/12,145.15,145.98,145.04,145.65,95681904
9/25/12,145.96,146.24,144.06,144.1,133165104
9/26/12,144.06,144.11,142.95,143.3,146502000
9/27/12,143.89,144.97,143.51,144.64,111830304
9/28/12,144.09,144.56,143.46,143.97,150696000
10/1/12,144.52,145.69,144.01,144.35,135911104
10/2/12,144.92,145.15,143.83,144.5,113422096
10/3/12,144.89,145.43,144.13,145.09,121283000
10/4/12,145.64,146.34,145.44,146.13,124311600
10/5/12,146.91,147.16,145.7,146.14,124842096
10/8/12,145.6,146.12,145.31,145.64,78415504
10/9/12,145.53,145.65,144.15,144.2,148872800
10/10/12,144.18,144.32,143.09,143.28,124247400
10/11/12,144.28,144.49,143.33,143.36,123601400
10/12/12,143.46,143.95,142.58,142.89,124181800
10/15/12,143.23,144.23,142.77,144.08,107689000
10/16/12,144.76,145.64,144.66,145.54,108815400
10/17/12,145.64,146.32,145.42,146.2,128834000
10/18/12,145.82,146.52,145.33,145.82,148108400
10/19/12,145.55,145.56,143.05,143.39,185645104
10/22/12,143.15,143.67,142.28,143.41,125578600
10/23/12,141.86,142.06,140.83,141.42,192056192
10/24/12,141.93,142.1,140.8,141.02,120179200
10/25/12,142.02,142.28,140.57,141.43,134457296
10/26/12,141.3,141.84,140.39,141.35,146023392
10/31/12,141.85,142.03,140.68,141.35,103438496
11/1/12,141.65,143.01,141.52,142.83,100995504
11/2/12,143.68,143.72,141.41,141.56,137702096
11/5/12,141.35,142.17,140.93,141.85,98378400
11/6/12,142.28,143.52,142.13,142.96,107068096
11/7/12,141.66,141.68,139.06,139.72,264304400
11/8/12,139.7,140.41,137.93,138.04,181517200
11/9/12,137.62,139.44,137.55,138.16,201055200
11/12/12,138.59,138.81,137.96,138.27,97677400
11/13/12,137.54,139.25,137.36,137.79,123018200
11/14/12,138.21,138.43,135.62,135.93,191504896
11/15/12,135.98,136.49,135.18,135.7,178128304
11/16/12,135.9,136.64,134.7,136.37,239483808
11/19/12,137.9,139.15,136.41,139.13,151495696
11/20/12,138.91,139.42,138.08,139.19,119807296
11/21/12,139.31,139.57,139.03,139.45,81710704
11/23/12,140.13,141.4,140.04,141.35,65409100
11/26/12,140.65,141.36,140.19,141.05,100124304
11/27/12,140.91,141.39,140.24,140.33,128646096
11/28/12,139.76,141.54,139,141.46,177086400
11/29/12,141.99,142.51,141.37,142.12,151085792
11/30/12,142.14,142.42,141.66,142.16,136568192
12/3/12,142.8,142.92,141.34,141.45,124656200
12/4/12,141.44,141.87,140.87,141.25,127622496
12/5/12,141.37,142.16,140.37,141.5,147300400
12/6/12,141.37,142.04,141.16,141.98,103220496
12/7/12,142.53,142.69,141.67,142.42,108726304
12/10/12,142.21,142.81,142.15,142.47,98840600
12/11/12,143.06,144.11,142.99,143.44,152570304
12/12/12,144,144.55,143.31,143.51,145880000
12/13/12,143.42,143.83,142.28,142.63,135714896
12/14/12,142.32,142.58,141.88,142.11,137701600
12/17/12,142.47,143.85,142.43,143.77,143735696
12/18/12,144,145.5,143.79,145.37,177762704
12/19/12,145.53,145.58,144.24,144.29,150895296
12/20/12,144.38,145.14,143.98,145.12,168486896
12/21/12,142.17,144.09,141.94,142.79,245883808
12/24/12,142.48,142.56,142.19,142.35,53874500
12/26/12,142.64,142.71,141.35,141.75,106947600
12/27/12,141.79,142.08,139.92,141.56,167920608
12/28/12,140.64,141.42,139.87,140.03,148806592
12/31/12,139.66,142.56,139.54,142.41,243952096
1/2/13,145.11,146.15,144.73,146.06,192058896
1/3/13,145.99,146.37,145.34,145.73,144761696
1/4/13,145.97,146.61,145.67,146.37,116817600
1/7/13,145.85,146.44,145.43,145.97,110002496
1/8/13,145.71,145.91,144.98,145.55,121265000
1/9/13,145.87,146.32,145.64,145.92,90745504
1/10/13,146.73,147.09,145.97,147.08,130735296
1/11/13,147.05,147.15,146.61,147.07,113917200
1/14/13,146.89,147.07,146.43,146.97,89567104
1/15/13,146.29,147.21,146.2,147.07,93172496
1/16/13,146.77,147.28,146.61,147.05,104849400
1/17/13,147.7,148.42,147.14,148,133833400
1/18/13,147.97,148.49,147.43,148.33,169905904
1/22/13,148.33,149.13,147.98,149.13,111797200
1/23/13,149.13,149.5,148.86,149.37,104596000
1/24/13,149.15,150.14,149.01,149.41,146426304
1/25/13,149.88,150.25,149.37,150.25,147216000
1/28/13,150.29,150.33,149.51,150.07,113357600
1/29/13,149.77,150.85,149.67,150.66,105694304
1/30/13,150.64,150.94,149.93,150.07,137447600
1/31/13,149.89,150.38,149.6,149.7,108975800
2/1/13,150.65,151.42,150.39,151.24,131173000
2/4/13,150.32,151.27,149.43,149.54,159073504
2/5/13,150.35,151.48,150.29,151.05,113912304
2/6/13,150.52,151.26,150.41,151.16,138762704
2/7/13,151.21,151.35,149.86,150.96,162489904
2/8/13,151.22,151.89,151.22,151.8,103133600
2/11/13,151.74,151.9,151.39,151.77,73774896
2/12/13,151.78,152.3,151.61,152.02,65392600
2/13/13,152.33,152.61,151.72,152.15,82322496
2/14/13,151.69,152.47,151.52,152.29,80834200
2/15/13,152.43,152.59,151.55,152.11,215226400
2/19/13,152.37,153.28,152.16,153.25,95105400
2/20/13,153.14,153.19,151.26,151.34,160574704
2/21/13,150.96,151.42,149.94,150.42,183256896
2/22/13,151.15,151.89,150.49,151.89,106356496
2/25/13,152.63,152.86,149,149,245824800
2/26/13,149.72,150.2,148.73,150.02,186596096
2/27/13,149.89,152.33,149.76,151.91,150781792
2/28/13,151.9,152.87,151.41,151.61,126865800
3/1/13,151.09,152.34,150.41,152.11,170634704
3/4/13,151.76,152.92,151.52,152.92,99009600
3/5/13,153.66,154.7,153.64,154.29,121663000
3/6/13,154.84,154.92,154.16,154.5,94469800
3/7/13,154.7,154.98,154.52,154.78,86101296
3/8/13,155.46,155.65,154.66,155.44,123487600
3/11/13,155.33,156.04,155.13,156.03,83746704
3/12/13,155.92,156.1,155.21,155.68,105755696
3/13/13,155.76,156.12,155.23,155.91,92550800
3/14/13,156.31,156.8,155.91,156.73,126329800
3/15/13,155.85,156.04,155.31,155.83,138601104
3/18/13,154.34,155.64,154.2,154.97,126704200
3/19/13,155.3,155.51,153.59,154.61,167567200
3/20/13,155.52,155.95,155.26,155.69,113759200
3/21/13,154.76,155.64,154.1,154.36,128604096
3/22/13,154.85,155.6,154.73,155.6,111163504
3/25/13,156.01,156.27,154.35,154.95,151322208
3/26/13,155.59,156.23,155.42,156.19,86856496
3/27/13,155.26,156.25,155,156.19,99950496
3/28/13,156.09,156.85,155.75,156.67,102932704
4/1/13,156.59,156.91,155.67,156.05,99194000
4/2/13,156.61,157.21,156.37,156.82,101504200
4/3/13,156.91,157.03,154.82,155.23,154167296
4/4/13,155.43,156.17,155.09,155.86,131884896
4/5/13,153.95,155.35,153.77,155.16,159661696
4/8/13,155.27,156.22,154.75,156.21,86571104
4/9/13,156.5,157.32,155.98,156.75,101922096
4/10/13,157.17,158.87,157.13,158.67,135711008
4/11/13,158.7,159.71,158.54,159.19,110142400
4/12/13,158.68,159.04,157.92,158.8,116359800
4/15/13,158,158.13,155.1,155.12,217259008
4/16/13,156.29,157.49,155.91,157.41,147507808
4/17/13,156.29,156.32,154.28,155.11,226834704
4/18/13,155.37,155.41,153.55,154.14,167583008
4/19/13,154.5,155.55,154.12,155.48,149687504
4/22/13,155.78,156.54,154.75,156.17,106553400
4/23/13,156.95,157.93,156.17,157.78,166141200
4/24/13,157.83,158.3,157.54,157.88,96781104
4/25/13,158.34,159.27,158.1,158.52,131060496
4/26/13,158.33,158.6,157.73,158.24,95917400
4/29/13,158.66,159.65,158.42,159.3,88545696
4/30/13,159.27,159.72,158.61,159.68,116010600
5/1/13,159.33,159.41,158.1,158.28,138855104
5/2/13,158.68,159.89,158.53,159.75,96407504
5/3/13,161.14,161.88,159.78,161.37,144202096
5/6/13,161.49,162.01,161.42,161.78,66882100
5/7/13,162.13,162.65,161.67,162.6,90359104
5/8/13,162.42,163.39,162.33,163.34,97419104
5/9/13,163.27,163.7,162.47,162.88,106738496
5/10/13,162.99,163.55,162.51,163.41,103202800
5/13/13,163.2,163.81,162.82,163.54,81843104
5/14/13,163.67,165.35,163.67,165.23,119000800
5/15/13,164.96,166.45,164.91,166.12,120683400
5/16/13,165.78,166.36,165.09,165.34,109913504
5/17/13,165.95,167.04,165.73,166.94,129800896
5/20/13,166.78,167.58,166.61,166.93,85071104
5/21/13,167.08,167.8,166.5,167.17,95804200
5/22/13,167.34,169.07,165.17,165.93,244031696
5/23/13,164.16,165.91,163.94,165.45,211064192
5/24/13,164.47,165.38,163.98,165.31,151573792
5/28/13,167.04,167.78,165.81,166.3,143679600
5/29/13,165.42,165.8,164.34,165.22,160363296
5/30/13,165.35,166.59,165.22,165.83,107793696
5/31/13,165.37,166.31,163.13,163.45,176850000
6/3/13,163.83,164.46,162.66,164.35,168390592
6/4/13,164.44,165.1,162.73,163.56,157631296
6/5/13,163.09,163.42,161.13,161.27,211737696
6/6/13,161.2,162.74,160.25,162.73,200225408
6/7/13,163.85,164.95,163.14,164.8,188337696
6/10/13,165.31,165.4,164.37,164.8,105667000
6/11/13,163.3,164.54,162.74,163.1,159505296
6/12/13,164.22,164.39,161.6,161.75,177056896
6/13/13,161.66,164.5,161.3,164.21,163587600
6/14/13,164.03,164.67,162.91,163.18,141197296
6/17/13,164.29,165.22,163.22,164.44,136295504
6/18/13,164.53,165.99,164.52,165.74,114695504
6/19/13,165.6,165.89,163.38,163.45,206149408
6/20/13,161.86,163.47,158.98,159.4,321255808
6/21/13,159.64,159.76,157.47,159.07,271931904
6/24/13,157.41,158.43,155.73,157.06,222334704
6/25/13,158.48,160.1,157.42,158.58,162262000
