Time,Open,High,Low,Latest,Volume
6/3/24,529.02,529.31,522.6,527.8,46835700
6/4/24,526.46,529.15,524.96,528.39,34632600
6/5/24,530.77,534.69,528.7254,534.67,47610300
6/6/24,534.98,535.42,532.68,534.66,30808500
6/7/24,533.66,536.89,532.535,534.01,43224500
6/10/24,533.18,535.99,532.57,535.66,35729200
6/11/24,534.07,537.01,532.05,536.95,36383400
6/12/24,541.63,544.12,540.3,541.36,63251300
6/13/24,543.15,543.325,539.59,542.45,44760900
6/14/24,540.88,542.81,539.85,542.78,40089800
6/17/24,542.08,548.53,541.6072,547.1,55839400
6/18/24,547.16,548.62,546.73,548.49,41376400
6/20/24,549.44,550.12,545.18,547,70328200
6/21/24,544.4,545.65,543.02,544.51,64513800
6/24/24,544.33,546.95,542.62,542.74,45528600
6/25/24,543.99,545.2,542.44,544.83,38273300
6/26/24,543.69,546.24,543.03,545.51,38550600
6/27/24,545.37,546.96,544.61,546.37,35041400
6/28/24,547.16,550.28,542.95,544.22,76144500
7/1/24,545.63,545.88,542.52,545.34,40297800
7/2/24,543.7,549.01,543.65,549.01,40434700
7/3/24,548.69,551.83,548.65,551.46,32789900
7/5/24,551.77,555.05,551.12,554.64,41488300
7/8/24,555.44,556.2501,554.19,555.28,36110400
7/9/24,556.26,557.18,555.52,555.82,27314125
7/10/24,557.07,561.67,556.77,561.32,38701200
7/11/24,561.44,562.33,555.83,556.48,53054100
7/12/24,557.63,563.67,557.15,559.99,53084400
7/15/24,562.03,564.8371,559.63,561.53,40584200
7/16/24,562.865,565.16,562.1,564.86,36475200
7/17/24,558.8,560.51,556.61,556.94,57118900
7/18/24,558.51,559.52,550.43,552.66,56270300
7/19/24,552.42,554.08,547.91,548.99,65509000
7/22/24,553,555.27,551.02,554.65,43346700
7/23/24,554.54,556.735,553.275,553.78,34439500
7/24/24,548.86,549.17,540.29,541.23,74515200
7/25/24,541.35,547.455,537.45,538.41,61158200
7/26/24,542.28,547.19,541.49,544.44,53763700
7/29/24,546.02,547.05,542.72,544.76,39515800
7/30/24,546.26,547.34,538.515,542,46853600
7/31/24,548.98,553.5,547.5799,550.81,65663300
8/1/24,552.57,554.8688,539.43,543.01,76428700
8/2/24,535.75,536.99,528.6,532.9,82789000
8/5/24,511.64,523.58,510.27,517.38,146267300
8/6/24,519.22,529.75,517.87,522.15,84826300
8/7/24,528.47,531.59,518.0519,518.66,70698300
8/8/24,523.91,531.29,521.84,530.65,63276500
8/9/24,529.81,534.51,528.56,532.99,45619500
8/12/24,534.21,535.73,530.95,533.27,42542000
8/13/24,536.53,542.28,536.28,542.04,52333000
8/14/24,542.85,544.96,540.12,543.75,42446900
8/15/24,549.5,553.36,548.88,553.07,60846800
8/16/24,551.42,555.02,551.26,554.31,44430700
8/19/24,554.73,559.61,553.86,559.61,39121700
8/20/24,559.15,560.84,557.325,558.7,33732200
8/21/24,559.77,562.11,554.73,560.62,41514600
8/22/24,562.56,563.18,554.98,556.22,56121400
8/23/24,559.53,563.09,557.29,562.13,50639300
8/26/24,563.18,563.91,559.05,560.79,35788600
8/27/24,559.49,562.06,558.32,561.56,32693900
8/28/24,561.21,561.65,555.04,558.3,41066000
8/29/24,560.31,563.68,557.18,558.35,38715100
8/30/24,560.77,564.2,557.14,563.68,62700100
9/3/24,560.47,560.81,549.51,552.08,60600100
9/4/24,550.2,554.43,549.46,550.95,47224900
9/5/24,550.89,553.7995,547.1,549.61,44264200
9/6/24,549.94,551.6,539.44,540.36,68493800
9/9/24,544.65,547.71,542.68,546.41,40445800
9/10/24,548.36,549.15,543.38,548.79,36394500
9/11/24,548.7,555.36,539.96,554.42,75248600
9/12/24,555.01,559.4,552.74,559.09,51892700
9/13/24,559.71,563.03,559.45,562.01,39310500
9/16/24,561.74,563.11,559.9,562.84,36656100
9/17/24,565.1,566.58,560.795,563.07,49320900
9/18/24,563.74,568.69,560.83,561.4,59044900
9/19/24,571.01,572.88,568.08,570.98,75315400
9/20/24,567.84,569.31,565.17,568.25,77503100
9/23/24,569.34,570.3325,568.1,569.67,44116900
9/24/24,570.48,571.36,567.6,571.3,46805600
9/25/24,571.14,571.89,568.91,570.04,38428500
9/26/24,574.38,574.71,569.9,572.3,48336000
9/27/24,573.39,574.22,570.42,571.47,42100900
9/30/24,570.42,574.38,568.08,573.76,63655400
10/1/24,573.4,574.0622,566,568.62,72668700
10/2/24,567.71,569.9,565.27,568.86,38097700
10/3/24,567.36,569.8025,565.49,567.82,40846400
10/4/24,572.35,573.36,568.1,572.98,43005100
10/7/24,571.3,571.9599,566.63,567.8,49964600
10/8/24,570.42,573.78,569.5299,573.17,37398600
10/9/24,573.16,577.71,572.55,577.14,37912200
10/10/24,575.77,577.58,574.49,576.13,44138000
10/11/24,576.05,580.33,575.91,579.58,42267900
10/14/24,581.22,585.27,580.73,584.32,36217200
10/15/24,584.59,584.9,578.545,579.78,54203600
10/16/24,579.78,582.83,578.96,582.3,30725400
10/17/24,585.91,586.12,582.16,582.35,34393700
10/18/24,584.07,585.39,582.58,584.59,37416800
10/21/24,583.85,584.85,580.6001,583.63,36439000
10/22/24,581.05,584.5,580.38,583.32,34183800
10/23/24,581.26,581.7086,574.415,577.99,49314500
10/24/24,579.98,580.06,576.57,579.24,34979800
10/25/24,581.51,584.46,578.08,579.04,47268100
10/28/24,582.58,582.71,580.52,580.83,30174700
10/29/24,579.85,582.907,578.43,581.77,42899600
10/30/24,581.29,583.32,579.29,580.01,41435800
10/31/24,575.56,575.63,568.44,568.64,60182400
11/1/24,571.32,575.55,570.62,571.04,45667500
11/4/24,571.18,572.5,567.89,569.81,38216900
11/5/24,570.74,576.74,570.52,576.7,39478300
11/6/24,589.2,591.93,585.39,591.04,68181900
11/7/24,593.08,596.65,592.9999,595.61,47233200
11/8/24,596.17,599.64,596.165,598.19,46444800
11/11/24,599.81,600.17,597,598.76,37586700
11/12/24,598.68,599.29,594.37,596.9,43006100
11/13/24,597.37,599.23,594.96,597.19,47388600
11/14/24,597.32,597.81,592.65,593.35,38904100
11/15/24,589.72,590.2,583.86,585.75,75988700
11/18/24,586.22,589.49,585.34,588.15,37084000
11/19/24,584.71,591.045,584.03,590.3,49412000
11/20/24,590.38,590.79,584.63,590.5,50032500
11/21/24,593.4,595.12,587.45,593.67,46750200
11/22/24,593.66,596.15,593.1525,595.51,38226300
11/25/24,599.52,600.86,595.2,597.53,42441393
11/26/24,598.8,601.33,598.07,600.65,45621288
11/27/24,600.46,600.85,597.28,598.83,34000100
11/29/24,599.66,603.35,599.3805,602.55,30177300
12/2/24,602.97,604.32,602.47,603.63,31745900
12/3/24,603.39,604.16,602.341,603.91,26906600
12/4/24,605.63,607.91,604.95,607.66,42787500
12/5/24,607.66,608.48,606.305,606.66,28762100
12/6/24,607.44,609.07,607.02,607.81,31241500
12/9/24,607.69,607.86,604.08,604.68,34742700
12/10/24,605.37,605.8,602.13,602.8,37234500
12/11/24,605.78,608.435,605.5,607.46,28677700
12/12/24,606.58,607.16,604.33,604.33,31543800
12/13/24,606.4,607.13,602.81,604.21,35904700
12/16/24,606,607.7795,605.21,606.79,43695100
12/17/24,604.19,605.17,602.885,604.29,55773500
12/18/24,603.98,606.405,585.89,586.28,108248700
12/19/24,591.36,593,585.85,586.1,85919400
12/20/24,581.77,595.75,580.91,591.15,125716600
12/23/24,590.89,595.3,587.661,594.69,57635800
12/24/24,596.06,601.34,595.47,601.3,33160000
12/26/24,599.5,602.48,598.0825,601.34,41338800
12/27/24,597.54,597.7761,590.7647,595.01,64969300
12/30/24,587.89,591.74,584.41,588.22,56578700
12/31/24,589.91,590.6399,584.42,586.08,57052600
1/2/25,589.39,591.13,580.5,584.64,50203900
1/3/25,587.53,592.6,586.43,591.95,37888400
1/6/25,596.27,599.7,593.6,595.36,47679400
1/7/25,597.42,597.75,586.78,588.63,60393000
1/8/25,588.7,590.5799,585.195,589.49,47304600
1/10/25,585.88,585.95,578.55,580.49,73105000
1/13/25,575.77,581.75,575.35,581.39,47910000
1/14/25,584.36,585,578.35,582.19,48420500
1/15/25,590.33,593.94,589.195,592.78,56900100
1/16/25,594.175,594.35,590.93,591.64,43319600
1/17/25,596.96,599.36,595.61,597.58,58070600
1/21/25,600.67,603.06,598.67,603.05,42532800
1/22/25,605.92,607.82,605.36,606.44,48195900
1/23/25,605.8,609.75,605.52,609.75,41152100
1/24/25,609.81,610.78,606.8,607.97,34604600
1/27/25,594.81,599.69,594.64,599.37,70361100
1/28/25,600.62,605.37,597.25,604.52,44433300
1/29/25,603.72,604.13,599.22,601.81,37177400
1/30/25,603.96,606.6,600.715,605.04,39281200
1/31/25,607.5,609.96,601.05,601.82,66671400
2/3/25,592.67,600.29,590.49,597.77,65857200
2/4/25,597.83,602.3,597.28,601.78,33457800
2/5/25,600.64,604.37,598.58,604.22,30653100
2/6/25,605.99,606.4525,602.63,606.32,35771500
2/7/25,606.89,608.13,600.05,600.77,50788500
2/10/25,604.03,605.4999,602.74,604.85,26048700
2/11/25,602.55,605.86,602.43,605.31,30056700
2/12/25,599.2,604.55,598.51,603.36,45076000
2/13/25,604.48,609.94,603.2,609.73,40921200
2/14/25,609.94,610.99,609.07,609.7,26910400
2/18/25,610.88,611.49,608.38,611.49,26749000
2/19/25,610.08,613.23,609.56,612.93,31011000
2/20/25,611.54,611.684,607.02,610.38,36554000
2/21/25,610.16,610.3,599.47,599.94,76519800
2/24/25,602.02,603.03,596.49,597.21,50737200
2/25/25,597.15,597.89,589.56,594.24,58266400
2/26/25,595.93,599.58,591.8556,594.54,43321500
2/27/25,596.85,598.02,584.65,585.05,74196600
2/28/25,585.56,594.72,582.44,594.18,88744100
3/3/25,596.18,597.34,579.9,583.77,74249200
3/4/25,579.71,585.39,572.25,576.86,109648200
3/5/25,576.69,584.88,573.0795,583.06,71230500
3/6/25,575.48,580.1736,570.12,572.71,80094800
3/7/25,570.9,577.39,565.63,575.92,81226642
3/10/25,567.59,569.54,555.59,560.58,99326600
3/11/25,559.4,564.02,552.02,555.92,88102100
3/12/25,562.17,563.11,553.69,558.87,69588100
3/13/25,558.49,559.105,549.68,551.42,74079400
3/14/25,556.11,563.83,551.4917,562.81,62660300
3/17/25,562.79,569.71,562.35,567.15,49008700
3/18/25,564.8,565.02,559.06,561.02,66041400
3/19/25,562.83,570.95,561.63,567.13,66555900
3/20/25,563.33,570.57,562.6012,565.49,62958100
3/21/25,559.28,564.89,558.03,563.98,83762900
3/24/25,570.8,575.15,570.2,574.08,58766800
3/25/25,575.3,576.41,573.69,575.46,38355700
3/26/25,575.19,576.33,567.19,568.59,52228800
3/27/25,567.18,570.9,564.94,567.08,42164200
3/28/25,565.53,566.2675,555.07,555.66,71662600
3/31/25,549.83,560.7112,546.87,559.39,95328200
4/1/25,557.45,562.94,553.68,560.97,54609600
4/2/25,555.05,567.42,554.81,564.52,76014500
4/3/25,545.11,547.97,536.7,536.7,125986000
4/4/25,523.67,525.87,505.06,505.28,217965100
4/7/25,489.19,523.17,481.8,504.38,256611300
4/8/25,521.86,524.98,489.16,496.48,165816500
4/9/25,493.44,548.62,493.05,548.62,241867300
4/10/25,532.17,533.495,509.32,524.58,162331200
4/11/25,523.01,536.43,520.07,533.94,97866300
4/14/25,544.05,544.28,533.86,539.12,68033900
4/15/25,539.67,543.23,536.81,537.61,56892800
4/16/25,531.68,537.8854,520.29,525.66,83484800
4/17/25,527.64,531.165,523.91,526.41,79868000
4/21/25,521.16,521.7,508.46,513.88,69368100
4/22/25,520.14,529.305,519.1925,527.25,75948100
4/23/25,540.43,545.43,533.88,535.42,90590600
4/24/25,536.715,547.43,535.4504,546.69,64150400
4/25/25,546.65,551.05,543.69,550.64,61119500
4/28/25,551.39,553.55,545.02,550.85,47613700
4/29/25,548.91,555.45,548.55,554.32,47775100
4/30/25,547.57,556.52,541.52,554.54,93101400
5/1/25,560.37,564.0699,557.86,558.47,63186100
5/2/25,564.73,568.38,562.38,566.76,60717200
5/5/25,562.57,566.65,561.7,563.51,38659200
5/6/25,557.93,563.3476,556.96,558.8,48264700
5/7/25,560.15,563.82,556.04,561.15,55733200
5/8/25,565.24,570.31,561.7,565.06,65130700
5/9/25,566.48,567.5,562.7637,564.34,37603400
5/12/25,581.47,583,577.04,582.99,78993500
5/13/25,583.41,589.08,582.84,586.84,67947200
5/14/25,587.81,588.98,585.535,587.59,66283500
5/15/25,585.56,590.97,585.0969,590.46,71268100
5/16/25,591.25,594.5,589.28,594.2,76052100
5/19/25,588.1,595.54,588.1,594.85,68168500
5/20/25,593.09,594.05,589.6,592.85,60614400
5/21/25,588.44,592.58,581.82,582.86,95197600
5/22/25,582.66,586.62,581.405,583.09,70860400
5/23/25,575.98,581.8101,575.6,579.11,76029000
5/27/25,586.07,591.31,578.43,591.15,72588400
5/28/25,591.56,592.7688,586.985,587.73,68445500
5/29/25,593.06,593.2,586.07,590.05,70073700
5/30/25,588.93,591.1299,583.235,589.39,90601200
6/2/25,587.76,592.79,585.06,592.71,61630500
6/3/25,592.34,597.08,591.85,596.09,63606200
6/4/25,596.96,597.95,595.49,595.93,57314200
6/5/25,597.63,599,591.05,593.05,92436300
6/6/25,598.66,600.83,596.86,599.14,66588700
6/9/25,599.72,601.25,598.49,599.68,53016400
6/10/25,600.22,603.47,599.09,603.08,66246900
6/11/25,604.19,605.06,599.27,601.36,73658200
6/12/25,600.01,603.75,599.52,603.75,64121700
6/13/25,598.5,601.85,595.48,597,89505900
6/16/25,600.4,604.45,600.22,602.68,79984100
6/17/25,600.21,601.75,596.76,597.53,82209300
6/18/25,598.44,601.22,596.47,597.44,76605000
6/20/25,598.38,599.46,592.86,594.28,94051300
6/23/25,595.04,600.54,591.89,600.15,87426000
6/24/25,604.33,607.8499,603.41,606.78,67735200
6/25/25,607.91,608.61,605.54,607.12,62114700
6/26/25,608.99,612.31,608.37,611.87,78548300
6/27/25,612.88,616.39,610.83,614.91,86258400
6/30/25,617.38,619.22,615.04,617.85,92502500
7/1/25,616.36,618.83,615.52,617.65,70030100
7/2/25,617.24,620.49,616.61,620.45,66510300
7/3/25,622.45,626.28,622.43,625.34,51065700
7/7/25,623.36,624.03,617.87,620.68,74814500
7/8/25,621.35,622.11,619.52,620.34,59024500
7/9/25,622.77,624.72,620.9105,624.06,66113300
7/10/25,624.2,626.8701,623.01,625.82,57528900
7/11/25,622.74,624.86,621.53,623.62,63670200
7/14/25,623.16,625.1581,621.7999,624.81,51898500
7/15/25,627.52,627.86,622.06,622.14,74317200
7/16/25,623.74,624.73,618.05,624.22,88987500
7/17/25,624.4,628.4048,624.18,628.04,68885600
7/18/25,629.3,629.47,626.46,627.58,65621600
7/21/25,628.77,631.54,628.34,628.77,63374900
7/22/25,629.1,629.73,626.19,628.86,60046200
7/23/25,631.55,634.21,629.73,634.21,70511000
7/24/25,634.6,636.15,633.99,634.42,71307100
7/25/25,635.09,637.5799,634.84,637.1,56865300
7/28/25,637.48,638.04,635.54,636.94,54917100
7/29/25,638.35,638.67,634.335,635.26,60556200
7/30/25,635.92,637.68,631.54,634.46,80418800
7/31/25,639.46,639.85,630.765,632.08,103385200
8/1/25,626.3,626.34,619.29,621.72,140103500
8/4/25,625.67,631.215,625.58,631.17,73218000
8/5/25,631.79,632.6052,627.04,627.97,68051400
8/6/25,629.05,633.44,628.13,632.78,64357500
8/7/25,636.24,636.98,629.11,632.25,74205700
8/8/25,634.06,637.645,633.74,637.18,64051600
8/11/25,637.46,638.95,634.66,635.92,58742300
8/12/25,638.29,642.85,636.79,642.69,64821800
8/13/25,644.91,646.19,642.68,644.89,60092700
8/14/25,642.79,645.62,642.34,644.95,59327400
8/15/25,645.99,646.09,642.5153,643.44,68592500
8/18/25,642.86,644,642.18,643.3,43804900
8/19/25,643.12,644.105,638.48,639.81,69750700
8/20/25,639.4,639.66,632.95,638.11,88890300
8/21/25,636.28,637.97,633.81,635.55,54805700
8/22/25,637.76,646.5,637.25,645.31,84083200
8/25/25,644.04,645.29,642.35,642.47,51274300
8/26/25,642.2,645.51,641.57,645.16,51581500
8/27/25,644.57,647.37,644.42,646.63,48341000
8/28/25,647.24,649.48,645.34,648.92,61519400
8/29/25,647.47,647.84,643.14,645.05,74522100
9/2/25,637.5,640.49,634.92,640.27,81983500
9/3/25,642.67,644.21,640.46,643.74,70820900
9/4/25,644.42,649.15,643.51,649.12,65219200
9/5/25,651.48,652.21,643.33,647.24,85178900
9/8/25,648.62,649.84,647.23,648.83,63133100
9/9/25,648.97,650.86,647.22,650.33,66133800
9/10/25,653.62,654.55,650.63,652.21,78034500
9/11/25,654.18,658.33,653.59,657.63,69934300
9/12/25,657.6,659.11,656.9,657.41,72780100
9/15/25,659.64,661.04,659.34,660.91,63772400
9/16/25,661.47,661.78,659.21,660,61168900
9/17/25,660.01,661.72,654.3,659.18,101952200
9/18/25,661.89,664.89,660.27,662.26,90459200
9/19/25,662.33,664.55,660.37,663.7,97945600
9/22/25,662.2,667.29,662.17,666.84,69452200
9/23/25,666.72,667.34,661.98,663.21,81708800
9/24/25,664.51,664.61,659.67,661.1,68082200
9/25/25,657.94,659.4056,654.405,658.05,89622000
9/26/25,659.51,662.37,657.88,661.82,69179200
9/29/25,664.36,665.28,661.86,663.68,73499000
9/30/25,662.93,666.65,661.61,666.18,86288000
10/1/25,663.17,669.37,663.06,668.45,72545300
10/2/25,670.45,670.565,666.78,669.22,56895900
10/3/25,669.99,672.675,668.16,669.21,70494300
10/6/25,671.62,672.51,669.455,671.61,54623200
10/7/25,672.54,672.99,667.67,669.12,72020000
10/8/25,670.25,673.2056,669.42,673.11,60702200
10/9/25,673.53,673.94,669.21,671.16,66501900
10/10/25,672.13,673.95,652.84,653.02,159422500
10/13/25,660.65,665.13,659.7679,663.04,79560500
10/14/25,657.17,665.83,653.17,662.23,88779500
10/15/25,666.82,670.23,658.93,665.17,81702500
10/16/25,666.82,668.71,657.11,660.64,110563300
10/17/25,659.5,665.755,658.14,664.39,96500800
10/20/25,667.32,672.21,667.27,671.3,60493300
10/21/25,671.44,672.99,669.981,671.29,56249000
10/22/25,672,672,663.3,667.8,80564000
10/23/25,668.12,672.7101,667.8,671.76,65604400
10/24/25,676.46,678.47,675.65,677.25,74356500
10/27/25,682.73,685.54,682.115,685.24,63339700
10/28/25,687.05,688.905,684.83,687.06,61738000
10/29/25,688.72,689.7,682.87,687.39,85362200
10/30/25,683.9,685.94,679.83,679.83,76335700
10/31/25,685.04,685.08,679.24,682.06,87164100
11/3/25,685.67,685.8,679.94,683.34,57315000
11/4/25,676.11,679.96,674.58,675.24,78426900
11/5/25,674.98,680.86,674.17,677.58,74402300
11/6/25,676.47,677.38,668.72,670.31,85035300
11/7/25,667.91,671.08,661.205,670.97,100592400
11/10/25,677.235,682.18,675.03,681.44,75842800
11/11/25,679.95,683.57,678.73,683,58953300
11/12/25,684.79,684.96,680.945,683.38,62312400
11/13/25,680.5,680.86,670.52,672.04,103457700
11/14/25,665.38,675.66,663.265,671.93,96846600
11/17/25,669.7,673.71,662.17,665.67,90456100
11/18/25,662.095,665.12,655.86,660.08,114467400
11/19/25,660.78,667.34,658.745,662.63,94702900
11/20/25,672.91,675.56,651.89,652.53,165293500
11/21/25,655.05,664.55,650.85,659.03,123956200
11/24/25,662.69,670.06,661.59,668.73,80437900
11/25/25,668.63,676.21,664.48,675.02,81077000
11/26/25,677.63,681.7,676.72,679.68,71879500
11/28/25,680.86,683.665,680.5,683.39,49212000
12/1/25,678.81,682.99,678.74,680.27,61201100
12/2/25,681.92,683.82,679.3275,681.53,62953800
12/3/25,680.57,684.91,679.69,683.89,57238400
12/4/25,685.3,685.37,681.34,684.39,61970300
12/5/25,685.47,688.39,684.58,685.69,79241000
